2023-5-23,17:45:44,31.25976563,75,96
2023-5-23,17:45:45,31.25976563,75,96
2023-5-23,17:45:46,30.29296875,56,96
2023-5-23,17:45:47,30.9375,68,96
2023-5-23,17:45:49,30.9375,46,95
2023-5-23,17:45:50,30.9375,40,95
2023-5-23,17:45:55,30.9375,88,96
2023-5-23,17:45:56,30.9375,101,96
2023-5-23,17:46:4,31.25976563,37,95
2023-5-23,17:46:5,31.25976563,95,95
2023-5-23,17:46:6,31.25976563,102,95
2023-5-23,17:46:7,31.25976563,102,95
2023-5-23,17:46:10,30.29296875,142,95
2023-5-23,17:46:17,30.29296875,65,96
2023-5-23,17:46:18,30.9375,55,96
2023-5-23,17:46:19,30.29296875,51,96
2023-5-23,17:46:20,30.29296875,92,96
2023-5-23,17:46:22,30.29296875,128,97
2023-5-23,17:46:24,31.25976563,47,97
2023-5-23,17:46:26,30.9375,36,97
2023-5-23,17:46:46,30.9375,114,94
2023-5-23,17:47:0,30.9375,77,95
2023-5-23,17:47:2,30.29296875,59,95
2023-5-23,17:47:3,30.29296875,59,95
2023-5-23,17:47:4,30.29296875,108,95
2023-5-23,17:47:5,30.29296875,87,95
2023-5-23,17:47:6,30.29296875,132,94
2023-5-23,17:47:7,29.97070313,143,94
2023-5-23,17:47:8,30.29296875,98,94
2023-5-23,17:47:9,30.29296875,98,94
2023-5-23,17:47:10,30.29296875,63,94
2023-5-23,17:47:12,30.29296875,49,95
2023-5-23,17:47:13,30.29296875,136,95
2023-5-23,17:47:14,31.25976563,108,95
2023-5-23,17:47:15,31.25976563,81,95
2023-5-23,17:47:16,31.25976563,53,95
2023-5-23,17:49:16,30.9375,66,95
2023-5-23,17:49:19,30.9375,41,95
2023-5-23,17:49:33,31.58203125,42,95
2023-5-23,17:49:39,31.25976563,67,95
2023-5-23,17:49:40,30.9375,51,95
2023-5-23,17:49:41,30.9375,45,95
2023-5-23,17:49:42,31.25976563,82,95
2023-5-23,17:49:44,30.9375,65,95
2023-5-23,17:49:45,30.9375,65,95
2023-5-23,17:49:46,30.9375,173,95
2023-5-23,17:49:48,31.25976563,47,95
2023-5-23,17:49:49,31.25976563,49,95
2023-5-23,17:49:51,31.25976563,50,95
2023-5-23,17:49:52,30.9375,36,95
2023-5-23,17:49:54,30.9375,86,95
2023-5-23,17:49:59,31.25976563,86,95
2023-5-23,17:50:0,30.9375,92,95
2023-5-23,17:50:1,31.25976563,77,95
2023-5-23,17:50:2,31.25976563,117,95
2023-5-23,17:50:3,31.25976563,64,94
2023-5-23,17:50:5,30.9375,60,94
2023-5-23,17:50:6,30.9375,74,95
2023-5-23,17:50:7,30.9375,88,95
2023-5-23,17:50:8,31.25976563,61,95
2023-5-23,17:50:9,31.58203125,74,94
2023-5-23,17:50:10,31.58203125,169,94
2023-5-23,17:50:11,31.58203125,135,94
2023-5-23,17:50:13,31.58203125,162,94
2023-5-23,17:50:14,31.25976563,81,95
2023-5-23,17:50:21,30.9375,38,95
2023-5-23,17:50:27,30.9375,53,95
2023-5-23,17:50:28,30.9375,36,95
2023-5-23,17:50:29,30.9375,36,95
2023-5-23,17:50:30,31.25976563,69,95
2023-5-23,17:50:32,30.9375,106,95
2023-5-23,17:50:33,31.25976563,56,95
2023-5-23,17:50:34,30.9375,55,95
